topic_id,run_tag,team,answer_id,assessment,reasoning
msmarco_v2.1_doc_35_441326441,SCIAI_03_03_Five,SCIAI,na-2,none,"No specific symptoms such as dizziness, insomnia, or headaches are mentioned in the report."
msmarco_v2.1_doc_35_441326441,SCIAI_03_03_Five,SCIAI,na-3,none,The report does not state where Havana Syndrome was first reported.
msmarco_v2.1_doc_35_441326441,SCIAI_03_03_Five,SCIAI,na-4,supports,"The report notes that privacy and data limitations, plus lack of detailed patient information, prevented the panel from drawing firm conclusions, which aligns with the answer that security and privacy issues prevent conclusions."
msmarco_v2.1_doc_35_441326441,SCIAI_03_03_Five,SCIAI,na-5,supports,"External experts (Mitchell Joseph Valdés Sosa and Andrei Pakhomov) are quoted criticizing aspects of the report’s conclusions, matching the answer that experts outside the panel were critical."
msmarco_v2.1_doc_35_441326441,SCIAI_03_03_Five,SCIAI,na-6,none,The report contains no description of what the National Academies of Sciences is.
msmarco_v2.1_doc_35_441326441,SCIAI_03_03_Five,SCIAI,na-7,none,BuzzFeed News is not mentioned at all in the report.
msmarco_v2.1_doc_35_441326441,SCIAI_03_03_Five,SCIAI,na-8,none,The author Dan Vergano is not referenced in the report.
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-1,none,none
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-2,none,none
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-3,none,none
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-4,none,none
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-5,none,none
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-6,none,none
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-7,none,none
msmarco_v2.1_doc_35_441326441,garamp_dragun_t2_q7b,DUTH_XANTHI,na-8,none,none
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-1,none,The report does not describe Havana Syndrome as a cluster of symptoms reported by U.S. government employees and their families; it only mentions a report and the number of diplomats examined.
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-2,none,"No symptoms such as dizziness, insomnia, or headaches are listed in the report."
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-3,supports,"The report states that the State Department first publicized concerns about U.S. Embassy personnel in Havana in 2017, indicating that embassy employees were the ones who initially reported the incidents. This aligns with the expected answer."
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-4,contradicts,"The report says the commissioned study concluded that directed, pulsed radio‑frequency energy was the most probable cause, which directly contradicts the expected answer that the panel said security and privacy issues prevent conclusions."
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-5,none,The report contains no mention of outside experts criticizing the NAS report.
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-6,none,The report does not define or describe the National Academies of Sciences.
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-7,none,BuzzFeed News is not referenced at all in the report.
msmarco_v2.1_doc_35_441326441,cru-clod-ablR-conf_,HLTCOE,na-8,none,The author Dan Vergano is not mentioned in the report.
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-1,none,The report does not define Havana Syndrome as a cluster of symptoms reported by U.S. government employees and their families at overseas embassies.
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-2,partial,"The report mentions dizziness as a symptom similar to Havana Syndrome, but does not mention insomnia or headaches, so it only partially matches the expected symptom list."
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-3,none,"The report does not state that Havana Syndrome was first reported by employees of the U.S. Embassy in Havana, Cuba."
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-4,contradicts,"The report says the National Academies pointed to directed, pulsed radio‑frequency energy as the most probable cause, which directly contradicts the expected answer that security and privacy issues prevented conclusions."
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-5,supports,"The report cites Andrei Pakhomov’s skepticism (an expert outside the panel) of the radio‑frequency‑energy theory, showing criticism of the report’s conclusions."
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-6,none,The report does not provide a definition of the National Academies of Sciences.
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-7,contradicts,"The report describes BuzzFeed News as having a left‑center bias and a mixed factual‑accuracy reputation, which contradicts the claim that it is a highly factual source."
msmarco_v2.1_doc_35_441326441,Team02_Run01_1000SegmentsExpansion,SCIAI,na-8,partial,"The report notes that Dan Vergano is a science reporter for BuzzFeed News, but does not mention his later role at Scientific American or his work at National Geographic and USA Today, so it only partially matches the expected answer."
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-1,none,The report does not define Havana Syndrome as a cluster of symptoms reported by U.S. government employees and their families at overseas embassies.
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-2,none,"No specific symptoms such as dizziness, insomnia, or headaches are listed in the report."
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-3,none,"The report does not mention that Havana Syndrome was first reported by employees of the U.S. Embassy in Havana, Cuba."
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-4,none,The report discusses the NAS study’s conclusions about microwave plausibility but does not mention security or privacy issues preventing conclusions.
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-5,none,"While the report notes a skeptic (Andrei Pakhomov), it does not describe broader expert criticism of the NAS report’s conclusions."
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-6,none,The report does not provide a definition of the National Academies of Sciences.
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-7,contradicts,"The report states that BuzzFeed News has a left‑center bias and mixed factual reporting with occasional poor sourcing, which directly contradicts the claim that it is a highly factual source."
msmarco_v2.1_doc_35_441326441,Team02_Run03_100SegmentsNoExpansion,SCIAI,na-8,partial,"The report correctly identifies Dan Vergano as a science reporter for BuzzFeed News, matching part of the expected answer, but it does not mention his later role at Scientific American or his work at National Geographic and USA Today. Therefore it only partially supports the answer."
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-1,partial,partial
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-2,partial,partial
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-3,supports,supports
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-4,none,none
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-5,supports,supports
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-6,none,none
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-7,none,none
msmarco_v2.1_doc_35_441326441,cru-ablR-conf_,HLTCOE,na-8,none,none
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-1,partial,"The report mentions symptoms experienced by embassy staff and diplomats, indicating a set of health issues among U.S. personnel abroad, but it does not explicitly describe it as a cluster affecting employees and their families. Therefore it provides partial support."
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-2,partial,"Headaches are mentioned, and other neuro‑psychiatric effects (fatigue, irritability, memory loss, depression) are listed, but the specific symptoms of dizziness and insomnia are not. This gives partial support."
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-3,none,"The article does not state that the syndrome was first reported by employees of the U.S. Embassy in Havana, Cuba, nor does it reference Havana at all. No support is present."
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-4,none,"The report notes a lack of scientific consensus and ongoing debate, but it does not mention the panel’s statement that security and privacy issues prevent conclusions. No support."
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-5,none,"The text does not discuss reactions from experts outside the panel, so there is no evidence of external criticism of the report’s conclusions."
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-6,none,"The report does not define or describe the National Academies of Sciences, so it provides no support."
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-7,none,"BuzzFeed News is not mentioned at all, so the statement about its dissolution and factual reputation is unsupported."
msmarco_v2.1_doc_35_441326441,Team01_Run01_Winner,SCIAI,na-8,none,"The author Dan Vergano is not referenced in the report, so there is no support for the biographical claim."
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-1,partial,"The report notes that at least 21 U.S. diplomats reported mysterious injuries, indicating a cluster of symptoms among government employees, but it does not mention families or list specific symptoms, so it only partially matches the answer."
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-2,none,"The report does not mention any specific symptoms such as dizziness, insomnia, or headaches."
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-3,supports,"The report states that the State Department first publicized concerns about U.S. Embassy personnel health issues in Havana in 2017, which aligns with the fact that the syndrome was first reported by embassy employees."
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-4,none,"The report mentions that the panel’s investigation was limited by a lack of consensus on the cause, but it does not reference security or privacy issues as the reason for being unable to draw conclusions."
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-5,supports,"The report identifies scientists (e.g., Kenneth Foster) who criticize the microwave theory, showing that experts outside the panel were critical of the report’s conclusions."
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-6,none,The report does not provide a definition or description of the National Academies of Sciences.
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-7,none,The report contains no information about BuzzFeed News.
msmarco_v2.1_doc_35_441326441,cru-cloch-ablR-conf_,HLTCOE,na-8,none,The report contains no information about the author Dan Vergano.
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-1,none,none
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-2,none,none
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-3,none,none
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-4,none,none
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-5,none,none
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-6,none,none
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-7,none,none
msmarco_v2.1_doc_35_441326441,garamp_yi9b_t2_v1,DUTH_XANTHI,na-8,none,none
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-1,partial,"The report references Havana syndrome in the context of embassy health‑exposure patterns, indicating it is associated with embassies, but it does not explicitly state that it is a cluster of symptoms reported by U.S. government employees and their families. Therefore it provides partial support."
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-2,none,"The report does not mention any of the listed symptoms (dizziness, insomnia, headaches)."
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-3,none,There is no mention of the first reports coming from U.S. Embassy employees in Havana.
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-4,none,The report makes no reference to the National Academies of Sciences panel or to security/privacy issues limiting conclusions.
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-5,none,The report does not discuss reactions from experts outside the NAS panel to that report’s conclusions.
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-6,none,The definition of the National Academies of Sciences is not provided in the report.
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-7,none,"BuzzFeed News is not mentioned, so there is no support, partial support, or contradiction."
msmarco_v2.1_doc_35_441326441,UR_IW_run_1_task2,UR_trecking,na-8,none,Dan Vergano is not referenced in the report.
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-1,partial,partial
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-2,none,"The report does not list any specific symptoms such as dizziness, insomnia, or headaches."
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-3,none,The report mentions symptoms among US diplomats in Cuba but does not state that the syndrome was first reported by embassy employees in Havana.
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-4,supports,"The report explicitly says the panel’s work was limited by security and medical‑privacy laws, preventing firm conclusions."
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-5,supports,"Independent experts (Kenneth Foster, Andrei Pakhomov) are cited as criticizing the Frey‑like effect hypothesis, showing outside criticism of the panel’s conclusions."
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-6,none,The report does not describe what the National Academies of Sciences is.
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-7,none,No information about BuzzFeed News is provided.
msmarco_v2.1_doc_35_441326441,ConvF_all_MI_5_RG,TREMA-UNH,na-8,none,No information about Dan Vergano is provided.
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-1,none,"The report mentions ""Havana Syndrome"" in US diplomats but does not define it as a cluster of symptoms reported by U.S. government employees and their families at overseas embassies."
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-2,none,"No symptoms (dizziness, insomnia, headaches, etc.) are described in the report."
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-3,none,"The report does not state that the syndrome was first reported by employees of the U.S. Embassy in Havana, Cuba."
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-4,none,"The report says the NAS finding is ""far from conclusive"" but does not mention security or privacy issues as the reason for the lack of conclusion."
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-5,supports,"The report cites several external experts (scientists, Cuban Neuroscience Center, bioengineer) who criticize or dismiss the NAS report’s microwave‑attack conclusion, matching the expected answer that experts outside the panel were critical."
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-6,none,The report references the National Academies of Sciences but does not describe what the organization is or that it is a group of experts advising the nation.
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-7,none,BuzzFeed News is not mentioned at all in the report.
msmarco_v2.1_doc_35_441326441,SK_Critique_MI_5_RG,TREMA-UNH,na-8,none,The author Dan Vergano is not referenced in the report.
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-1,none,The report mentions Havana Syndrome symptoms but does not describe it as a cluster reported by U.S. government employees and their families at overseas embassies.
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-2,none,"No specific symptoms such as dizziness, insomnia, or headaches are listed."
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-3,none,The report does not state where Havana Syndrome was first reported.
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-4,none,The report does not mention security or privacy issues limiting conclusions; it focuses on the plausibility of microwave attacks.
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-5,supports,"The report cites several outside experts (Kenneth Foster, Mitchell Joseph Valdés Sosa, Andrei Pakhomov) who criticize the NAS report’s conclusions."
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-6,none,No description of what the National Academies of Sciences is provided.
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-7,none,BuzzFeed News is not mentioned.
msmarco_v2.1_doc_35_441326441,SK_MI_2_RG,TREMA-UNH,na-8,none,The author Dan Vergano is not referenced.
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-1,partial,"The report mentions US Embassy personnel reporting mysterious injuries, which aligns with the idea that Havana Syndrome involves reports from U.S. government employees, but it does not mention families or describe it as a cluster of symptoms. Therefore it only partially supports the definition."
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-2,none,"No symptoms such as dizziness, insomnia, or headaches are mentioned in the report."
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-3,supports,"The report states that the State Department first publicized concerns about US Embassy personnel in Havana reporting mysterious injuries in 2017, which matches the fact that the syndrome was first reported by embassy employees."
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-4,contradicts,"The report claims the commissioned study concluded that directed, pulsed radio‑frequency energy was the most probable cause, which directly contradicts the answer that the panel said security and privacy issues prevent conclusions."
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-5,none,The report does not mention any reaction from experts outside the panel.
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-6,none,There is no description of what the National Academies of Sciences is.
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-7,none,BuzzFeed News is not referenced at all.
msmarco_v2.1_doc_35_441326441,cru-ablR_,HLTCOE,na-8,none,The author Dan Vergano is not discussed in the report.
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-1,partial,The report lists many symptoms of Havana Syndrome but does not mention that it is a cluster reported by U.S. government employees and their families at overseas embassies.
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-2,partial,"The report includes dizziness and headaches among the symptoms, but does not mention insomnia."
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-3,none,The report does not state where or by whom Havana Syndrome was first reported.
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-4,supports,"The report notes that privacy restrictions (HIPAA) and lack of individual‑level data hampered the panel, preventing definitive conclusions, which aligns with the answer."
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-5,supports,"The report cites outside experts (Kenneth Foster, Robert Baloh, Andrei Pakhomov) who dismissed the microwave theory and called the conclusions implausible, matching the answer."
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-6,none,The report does not provide any description of what the National Academies of Sciences is.
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-7,none,BuzzFeed News is not mentioned in the report.
msmarco_v2.1_doc_35_441326441,SCIAI_03_04_Eight,SCIAI,na-8,none,The author Dan Vergano is not discussed in the report.
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-1,none,The report does not describe what Havana Syndrome is or mention that it is a cluster of symptoms reported by U.S. government employees and families at overseas embassies.
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-2,none,"No specific symptoms such as dizziness, insomnia, or headaches are listed in the report."
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-3,none,The report does not state that Havana Syndrome was first reported by employees of the U.S. Embassy in Havana.
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-4,supports,"The report notes that the NAS panel’s investigation was limited by privacy laws and incomplete information, which prevented definitive conclusions – matching the answer about security and privacy issues preventing conclusions."
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-5,supports,"Kenneth Foster and Robert Baloh, who are outside experts, are quoted criticizing the microwave theory and, by implication, the NAS report’s conclusions, fulfilling the answer that external experts were critical."
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-6,none,The report does not provide a definition or description of the National Academies of Sciences.
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-7,none,BuzzFeed News is not mentioned at all in the report.
msmarco_v2.1_doc_35_441326441,SCIAI_03_02_Three,SCIAI,na-8,none,The author Dan Vergano is not referenced in the report.
msmarco_v2.1_doc_35_441326441,garamp_zephyr7b_t2,DUTH_XANTHI,na-1,none,none
msmarco_v2.1_doc_35_441326441,garamp_zephyr7b_t2,DUTH_XANTHI,na-2,none,none
msmarco_v2.1_doc_35_441326441,garamp_zephyr7b_t2,DUTH_XANTHI,na-3,none,none
msmarco_v2.1_doc_35_441326441,garamp_zephyr7b_t2,DUTH_XANTHI,na-4,none,none
